Datum,Wohnungsart,Zimmeranzahl,Wohnungsgrösse_m2,Verkaufspreis,Wohnungs_Adresse,Kanton,Latitude/Longitude,clean
2022-12-21,unbekannt,3.5,108,520000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,2.5,69,385000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,5.0,141,3900000,"1206 Genève, GE",GE,"(46.1913490898305, 6.155401546327683)",clean
2022-12-21,unbekannt,3.5,0,495000,"Via Verbano, 6710 Biasca, TI",TI,"(46.3594669, 8.9703846)",clean
2022-12-21,unbekannt,1.5,32,365000,"Via al Chioso 15, 6900 Lugano, TI",TI,"(46.0089456, 8.9622081)",clean
2022-12-21,unbekannt,2.5,69,395000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,2.5,71,395000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,2.5,95,875000,"6402 Merlischachen, SZ",SZ,"(47.0655534, 8.4071994)",clean
2022-12-21,unbekannt,5.5,190,1600000,"Via Canonico Ghiringhelli, 6500 Bellinzona, TI",TI,"(46.1895009, 9.0183769)",clean
2022-12-21,unbekannt,3.5,80,590000,"Summer Village 12, 6992 Vernate, TI",TI,"(45.9922475, 8.8879252)",clean
2022-12-21,unbekannt,3.5,90,580000,"Via Cantonale 47, 6652 Tegna, TI",TI,"(46.18683955, 8.745317102335498)",clean
2022-12-21,unbekannt,3.5,107,770000,"Via R. Leoncavallo 50a, 6614 Brissago, TI",TI,"(46.1208549, 8.7113866)",clean
2022-12-21,unbekannt,5.5,115,565000,"6930 Bedano, TI",TI,"(46.0519208625, 8.92309309375)",clean
2022-12-21,unbekannt,4.5,136,875000,"6500 Bellinzona, TI",TI,"(46.1933488, 9.0261483)",clean
2022-12-21,unbekannt,3.5,88,370000,"1907 Saxon, VS",VS,"(46.14568773607306, 7.175871859715881)",clean
2022-12-21,unbekannt,1.5,40,178000,"1957 Ardon, VS",VS,"(46.20931061673077, 7.259775590384616)",clean
2022-12-21,unbekannt,3.5,105,470000,"3974 Mollens VS, VS",VS,"(46.3134481192389, 7.519546981183932)",clean
2022-12-21,unbekannt,5.5,162,1365000,"1950 Sion, VS",VS,"(46.230390014467496, 7.357020468105118)",clean
2022-12-21,unbekannt,4.5,96,665000,"Spycherweg 17, 4515 Oberdorf SO, SO",SO,"(47.2302382, 7.504820089786261)",clean
2022-12-21,Neubau,4.5,111,970000,"Strässli 33, 7203 Trimmis, GR",GR,"(46.9065155, 9.5603752)",clean
2022-12-21,Neubau,3.5,97,830000,"Strässli 33, 7203 Trimmis, GR",GR,"(46.9065155, 9.5603752)",clean
2022-12-21,Neubau,4.5,111,990000,"Strässli 33, 7203 Trimmis, GR",GR,"(46.9065155, 9.5603752)",clean
2022-12-21,Neubau,2.5,60,570000,"Strässli 33, 7203 Trimmis, GR",GR,"(46.9065155, 9.5603752)",clean
2022-12-21,unbekannt,3.5,129,850000,"1124 Gollion, VD",VD,"(46.5861040625, 6.5116628125)",clean
2022-12-21,unbekannt,3.5,68,270000,"Städelistrasse 5, 7317 Valens, SG",SG,"(46.965911, 9.4760621)",clean
2022-12-21,unbekannt,2.0,53,390000,"3963 Crans-Montana, VS",VS,"(46.30872290202726, 7.480706208493534)",clean
2022-12-21,unbekannt,3.5,99,1245000,"Eichrainstrasse 21, 8052 Zürich, ZH",ZH,"(47.4292692, 8.54668238769231)",clean
2022-12-21,unbekannt,4.5,132,2980000,"6612 Ascona, TI",TI,"(46.155333166315785, 8.769234411578948)",clean
2022-12-21,unbekannt,3.5,121,1125000,"Rapperswil SG, 8640 Rapperswil SG, SG",SG,"(47.2249553, 8.8168416)",clean
2022-12-21,unbekannt,4.5,104,495000,"3968 Veyras, VS",VS,"(46.3033083443787, 7.537753601972386)",clean
2022-12-21,unbekannt,4.5,135,895000,"Im Grund 12, 9553 Bettwiesen, TG",TG,"(47.4993187, 9.026822519178687)",clean
2022-12-21,unbekannt,3.5,96,699000,"6600 Locarno, TI",TI,"(46.170792973200996, 8.787640932754343)",clean
2022-12-21,unbekannt,4.5,126,1374000,"Chilerai 8, 8602 Wangen b. Dübendorf, ZH",ZH,"(47.409332, 8.64732353173994)",clean
2022-12-21,unbekannt,4.5,122,765000,"6802 Rivera, TI",TI,"(16.0439227, 120.798929)",clean
2022-12-21,unbekannt,3.5,135,1520000,"Route de la Genevrausaz 12, 1822 Chernex, VD",VD,"(46.4461979, 6.904524798045321)",clean
2022-12-21,unbekannt,4.5,114,730000,"Gysulastrasse 25, 5000 Aarau, AG",AG,"(47.3971996, 8.0416494)",clean
2022-12-21,unbekannt,4.5,253,3490000,"3963 Crans-Montana, VS",VS,"(46.30872290202726, 7.480706208493534)",clean
2022-12-21,unbekannt,4.5,128,1990000,"Vicolo Motto di Lena 2, 6648 Minusio, TI",TI,"(46.1771526, 8.8082488)",clean
2022-12-21,Construction neuve,0.0,0,305000,"Mühle 1, 3412 Heimiswil, BE",BE,"(47.06201995, 7.656074036247494)",clean
2022-12-21,unbekannt,2.5,82,580000,"In der Matte 10, 6460 Altdorf UR, UR",UR,"(46.8756827, 8.6349138)",clean
2022-12-21,unbekannt,3.5,117,1180000,"6900 Lugano, TI",TI,"(46.00985730153374, 8.952633225766872)",clean
2022-12-21,unbekannt,3.5,95,750000,"Veia Sandeilas 10, 7460 Savognin, GR",GR,"(46.5978532, 9.594366)",clean
2022-12-21,unbekannt,3.5,87,620000,"1964 Conthey, VS",VS,"(46.22599942792793, 7.30403071081081)",clean
2022-12-21,unbekannt,2.5,73,308000,"1957 Ardon, VS",VS,"(46.20931061673077, 7.259775590384616)",clean
2022-12-21,unbekannt,3.5,85,454000,"1964 Conthey, VS",VS,"(46.22599942792793, 7.30403071081081)",clean
2022-12-21,unbekannt,2.5,73,308000,"1957 Ardon, VS",VS,"(46.20931061673077, 7.259775590384616)",clean
2022-12-21,unbekannt,3.5,86,688000,"1964 Conthey, VS",VS,"(46.22599942792793, 7.30403071081081)",clean
2022-12-21,unbekannt,3.5,85,463000,"1964 Conthey, VS",VS,"(46.22599942792793, 7.30403071081081)",clean
2022-12-21,unbekannt,3.5,87,740000,"1964 Conthey, VS",VS,"(46.22599942792793, 7.30403071081081)",clean
2022-12-21,unbekannt,3.5,85,478000,"1964 Conthey, VS",VS,"(46.22599942792793, 7.30403071081081)",clean
2022-12-21,unbekannt,3.5,100,415000,"1957 Ardon, VS",VS,"(46.20931061673077, 7.259775590384616)",clean
2022-12-21,unbekannt,4.5,124,735000,"Hauptstrasse 10, 9502 Braunau, TG",TG,"(47.5022068, 9.0703885)",clean
2022-12-21,unbekannt,5.5,197,1250000,"Mühleweg 53, 5420 Ehrendingen, AG",AG,"(47.50065315, 8.343469558581479)",clean
2022-12-21,unbekannt,3.5,70,440000,"Via ai Molini 5, 6616 Losone, TI",TI,"(46.1643797, 8.7587587)",clean
2022-12-21,unbekannt,2.5,60,370000,"Via Municipio 6, 6616 Losone, TI",TI,"(46.1657733, 8.7591796)",clean
2022-12-21,unbekannt,5.5,122,1470000,"Vicolo Motto di Lena 2, 6648 Minusio, TI",TI,"(46.1771526, 8.8082488)",clean
2022-12-21,unbekannt,5.5,190,1990000,"6648 Minusio, TI",TI,"(46.178578073809526, 8.826198778571428)",clean
2022-12-21,unbekannt,3.5,93,890000,"Vicolo Motto di Lena 2, 6648 Minusio, TI",TI,"(46.1771526, 8.8082488)",clean
2022-12-21,unbekannt,4.5,131,1140000,"8222 Beringen, SH",SH,"(47.69734341888889, 8.587323691111111)",clean
2022-12-21,unbekannt,6.5,182,2350000,"1290 Versoix, GE",GE,"(46.29619018952381, 6.150902112380952)",clean
2022-12-21,unbekannt,4.5,96,490000,"Schöneckstrasse 5, 8215 Hallau, SH",SH,"(47.6972172, 8.4592228)",clean
2022-12-21,unbekannt,4.5,82,490000,"Wiesenstrasse 11, 9030 Abtwil SG, SG",SG,"(47.4233846, 9.322571011857418)",clean
2022-12-21,unbekannt,3.5,90,0,"Dammweg 13, 3904 Naters, VS",VS,"(46.3212714, 7.9884357)",clean
2022-12-21,unbekannt,4.5,150,559000,"Bahnhofstrasse 21, 4914 Roggwil BE, BE",BE,"(47.24262915, 7.81924573072306)",clean
2022-12-21,unbekannt,2.5,63,279000,"Weriweg, 3902 Glis, VS",VS,"(46.3127637, 7.9889898)",clean
2022-12-21,unbekannt,2.5,58,780000,"Via Pattadiras 2, 7031 Laax GR, GR",GR,"(46.80649235, 9.255021350000002)",clean
2022-12-21,unbekannt,3.5,98,530000,"3960 Corin-de-la-Crête, VS",VS,"(46.285339, 7.5046652)",clean
2022-12-21,unbekannt,2.5,59,325000,"3960 Corin-de-la-Crête, VS",VS,"(46.285339, 7.5046652)",clean
2022-12-21,unbekannt,2.5,103,437000,"1907 Saxon, VS",VS,"(46.14568773607306, 7.175871859715881)",clean
2022-12-21,unbekannt,3.5,145,633000,"1907 Saxon, VS",VS,"(46.14568773607306, 7.175871859715881)",clean
2022-12-21,Neubau,4.5,109,820000,"Frutigenstrasse 22, 3700 Spiez, BE",BE,"(46.6834213, 7.6645304)",clean
2022-12-21,Neubau,2.5,78,498000,"Frutigenstrasse 22, 3700 Spiez, BE",BE,"(46.6834213, 7.6645304)",clean
2022-12-21,unbekannt,3.0,74,910000,"Sonnenweg 32, 6340 Baar, ZG",ZG,"(47.1937572, 8.5314109)",clean
2022-12-21,unbekannt,4.5,98,590000,"Waldhausweg 2, 5032 Aarau Rohr, AG",AG,"(47.4052126, 8.0916678)",clean
2022-12-21,unbekannt,4.5,75,0,"4654 Lostorf, SO",SO,"(47.383852880327865, 7.94286624590164)",clean
2022-12-21,unbekannt,4.5,103,695000,"Flurweg 33, 3066 Stettlen, BE",BE,"(46.95759615, 7.530756112808608)",clean
2022-12-21,unbekannt,4.5,137,1070000,"Via Luigi Lavizzari 10b, 6600 Locarno, TI",TI,"(46.16426, 8.7975004)",clean
2022-12-21,unbekannt,4.5,135,1600000,"chemin de la viane 80, 1052 Le Mont-sur-Lausanne, VD",VD,"(46.5614405, 6.6271739)",clean
2022-12-21,unbekannt,4.5,117,795000,"5036 Oberentfelden, AG",AG,"(47.35650901894198, 8.044166575711035)",clean
2022-12-21,unbekannt,5.5,134,1100000,"5102 Rupperswil, AG",AG,"(47.4017077733382, 8.129030396128561)",clean
2022-12-21,unbekannt,3.5,77,590000,"Rehetobelstrasse 39, 9000 St. Gallen, SG",SG,"(47.433366649999996, 9.403871100000003)",clean
2022-12-21,unbekannt,4.5,128,815000,"Kappelerstrasse 8, 8500 Frauenfeld, TG",TG,"(47.55390975, 8.885392526858224)",clean
2022-12-21,unbekannt,4.5,138,0,"Poststrasse 46, 9478 Azmoos, SG",SG,"(47.0800235, 9.4769938)",clean
2022-12-21,unbekannt,3.5,81,460000,"Galmizstrasse 44, 3216 Ried b. Kerzers, FR",FR,"(None, None)",clean
2022-12-21,unbekannt,5.5,116,1107000,"Dättwilerstrasse 46, 5400 Baden, AG",AG,"(47.456508, 8.286080703977756)",clean
2022-12-21,unbekannt,1.5,72,470000,"Dättwilerstrasse 46, 5405 Dättwil AG, AG",AG,"(47.456508, 8.286080703977756)",clean
2022-12-21,unbekannt,4.5,101,1058000,"Dättwilerstrasse 46, 5405 Dättwil AG, AG",AG,"(47.456508, 8.286080703977756)",clean
2022-12-21,unbekannt,3.5,85,485000,"Hofacherstrasse 4, 5417 Untersiggenthal, AG",AG,"(47.500831, 8.2562329)",clean
2022-12-21,unbekannt,4.5,105,650000,"Freienwilerstrasse 19, 5420 Ehrendingen, AG",AG,"(47.4972621, 8.340441599999998)",clean
2022-12-21,unbekannt,4.5,124,1595000,"Dättwilerstrasse 46, 5400 Baden, AG",AG,"(47.456508, 8.286080703977756)",clean
2022-12-21,unbekannt,3.0,60,890000,"Brinerstrasse 10, 8003 Zürich, ZH",ZH,"(47.369363199999995, 8.518017392174873)",clean
2022-12-21,unbekannt,4.5,106,690000,"Rösslimatte 20, 3627 Heimberg, BE",BE,"(46.795081, 7.6040219)",clean
2022-12-21,unbekannt,4.5,90,430000,"3960 Sierre, VS",VS,"(46.29183980754392, 7.530003431588012)",clean
2022-12-21,unbekannt,1.0,44,84000,"1200 Genève, GE",GE,"(46.19454185, 6.1392286)",clean
2022-12-21,unbekannt,1.0,44,84000,"8000 Zürich, ZH",ZH,"(47.3744489, 8.5410422)",clean
2022-12-21,unbekannt,5.5,105,750000,"Spitalweg 2, 4125 Riehen, BS",BS,"(47.585379, 7.6528779)",clean
2022-12-21,unbekannt,4.5,126,760000,"Bruggwaldstrasse 76, 9008 St. Gallen, SG",SG,"(47.45024125, 9.397184444225868)",clean
2022-12-21,unbekannt,4.5,126,895000,"Bürenstrasse 14, 2504 Biel/Bienne, BE",BE,"(47.15300895, 7.268707439396554)",clean
2022-12-21,unbekannt,3.5,76,775000,"Obstgartenstrasse 21, 8302 Kloten, ZH",ZH,"(47.450714899999994, 8.57868109049777)",clean
2022-12-21,unbekannt,4.5,146,1350000,"Hauptstrasse 45, 4144 Arlesheim, BL",BL,"(47.553736650000005, 7.621239180583616)",clean
2022-12-21,unbekannt,4.5,118,1570000,"Dorfmatt 11, 6340 Baar, ZG",ZG,"(47.1646344, 8.5540024)",clean
2022-12-21,unbekannt,4.5,116,790000,"Schatzacher 8, 2564 Bellmund, BE",BE,"(47.102223699999996, 7.246312080006569)",clean
2022-12-21,unbekannt,2.0,58,680000,"Talstrasse 37, 7270 Davos Platz, GR",GR,"(46.796137, 9.825101775579537)",clean
2022-12-21,unbekannt,4.0,80,650000,"Angensteinerstrasse 26, 4153 Reinach BL, BL",BL,"(47.4907711, 7.592104826431719)",clean
2022-12-21,unbekannt,3.0,96,580000,"1955 Chamoson, VS",VS,"(46.20323676551899, 7.212383412303798)",clean
2022-12-21,unbekannt,6.5,184,1649000,"Hauptstrasse 92, 4147 Aesch BL, BL",BL,"(47.471761, 7.5971197)",clean
2022-12-21,unbekannt,4.5,150,590000,"Hünikenstrasse 7, 4554 Etziken, SO",SO,"(47.1866597, 7.641735792663477)",clean
2022-12-21,unbekannt,4.5,116,425000,"Aeschistrasse 55, 3362 Niederönz, BE",BE,"(47.1819352, 7.683627700000002)",clean
2022-12-21,unbekannt,4.5,185,2980000,"Spinnereiplatz 1, 8041 Zürich, ZH",ZH,"(47.3387609, 8.520509)",clean
2022-12-21,unbekannt,1.5,45,640000,"Gassacherstrasse 10, 8122 Binz, ZH",ZH,"(47.3569082, 8.6298481)",clean
2022-12-21,unbekannt,2.0,61,767000,"6648 Minusio, TI",TI,"(46.178578073809526, 8.826198778571428)",clean
2022-12-21,unbekannt,4.5,140,1020000,"Schulhausstrasse 2, 3600 Thun, BE",BE,"(46.7552044, 7.6317036)",clean
2022-12-21,unbekannt,5.5,185,1628000,"Chemin des Amandiers 65, 1950 Sion, VS",VS,"(46.2314648, 7.3456053)",clean
2022-12-21,unbekannt,4.5,100,549000,"Brühlstrasse 109, 9320 Arbon, TG",TG,"(47.50831925, 9.414209623603767)",clean
2022-12-21,unbekannt,4.5,100,445000,"Schöneggstrasse 5, 2540 Grenchen, SO",SO,"(47.200108799999995, 7.389881528579117)",clean
2022-12-21,unbekannt,4.5,153,980000,"Rue des peupliers 16, 1400 Yverdon-les-Bains, VD",VD,"(46.7867229, 6.636038031098708)",clean
2022-12-21,unbekannt,3.5,124,345000,"Grand-Rue 39, 1450 Ste-Croix, VD",VD,"(46.8191457, 6.468874398901711)",clean
2022-12-21,unbekannt,5.5,131,720000,"Gartenstrasse 1, 8212 Neuhausen am Rheinfall, SH",SH,"(47.68156285, 8.623111160654705)",clean
2022-12-21,unbekannt,3.5,80,398000,"Bettenstrasse 17+19, 9212 Arnegg, SG",SG,"(47.440868, 9.2561993)",clean
2022-12-21,unbekannt,3.5,115,0,"Luzernerring 122, 4056 Basel, BS",BS,"(47.5660724, 7.5645668)",clean
2022-12-21,unbekannt,3.5,88,625000,"Rütmattstrasse 14, 5004 Aarau, AG",AG,"(47.40128275241399, 8.058878585082253)",clean
2022-12-21,unbekannt,3.5,83,0,"Sandstrasse 65, 3302 Moosseedorf, BE",BE,"(47.012734300000005, 7.491149316455275)",clean
2022-12-21,unbekannt,4.5,185,1950000,"Via Geretta 16, 6900 Paradiso, TI",TI,"(45.9911817, 8.9461421)",clean
2022-12-21,unbekannt,2.5,80,490000,"Gigeweg 5, 8213 Neunkirch, SH",SH,"(47.6873461, 8.4913038)",clean
2022-12-21,unbekannt,4.5,173,2850000,"Haldenweg 11b, 3626 Hünibach, BE",BE,"(None, None)",clean
2022-12-21,serp_responsive#badge_new_building_lite,3.0,0,822000,"Dorfstrasse 56, 3438 Lauperswil, BE",BE,"(46.9752412, 7.7439001)",clean
2022-12-21,unbekannt,2.5,89,420000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,2.5,71,395000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,2.5,69,390000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,2.5,71,395000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,3.5,90,490000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,2.5,71,385000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,6.0,140,1150000,"Burgstrasse 120, 4125 Riehen, BS",BS,"(47.579172, 7.6422017)",clean
2022-12-21,unbekannt,3.5,97,1285000,"6600 Locarno, TI",TI,"(46.170792973200996, 8.787640932754343)",clean
2022-12-21,unbekannt,4.5,130,990000,"6612 Ascona, TI",TI,"(46.155333166315785, 8.769234411578948)",clean
2022-12-21,unbekannt,2.5,69,410000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,2.5,69,390000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,3.5,90,485000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,4.5,109,650000,"1994 Aproz (Nendaz), VS",VS,"(46.2056774, 7.3123284)",clean
2022-12-21,unbekannt,3.5,88,550000,"1994 Aproz (Nendaz), VS",VS,"(46.2056774, 7.3123284)",clean
2022-12-21,unbekannt,4.5,109,650000,"1994 Aproz (Nendaz), VS",VS,"(46.2056774, 7.3123284)",clean
2022-12-21,unbekannt,2.5,87,405000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,2.5,89,425000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,4.5,225,1685000,"1950 Sion, VS",VS,"(46.230390014467496, 7.357020468105118)",clean
2022-12-21,unbekannt,4.5,237,2018000,"1950 Sion, VS",VS,"(46.230390014467496, 7.357020468105118)",clean
2022-12-21,unbekannt,4.5,244,1833000,"1950 Sion, VS",VS,"(46.230390014467496, 7.357020468105118)",clean
2022-12-21,unbekannt,3.5,97,878000,"6952 Canobbio, TI",TI,"(46.032524075, 8.966289875)",clean
2022-12-21,unbekannt,4.5,110,570000,"6518 Gorduno, TI",TI,"(46.218571, 9.0327169)",clean
2022-12-21,unbekannt,4.5,138,1089000,"6900 Lugano, TI",TI,"(46.00985730153374, 8.952633225766872)",clean
2022-12-21,unbekannt,4.5,87,750000,"Erikaweg 1, 4665 Oftringen, AG",AG,"(47.3104654, 7.9249184)",clean
2022-12-21,unbekannt,3.5,96,800000,"Via Canonico Ghiringhelli, 6500 Bellinzona, TI",TI,"(46.1895009, 9.0183769)",clean
2022-12-21,unbekannt,2.5,69,395000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,4.5,118,780000,"1847 Rennaz, VD",VD,"(46.381871380392155, 6.919847250980392)",clean
2022-12-21,unbekannt,2.5,69,385000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,2.5,69,410000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,3.5,90,495000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,2.5,71,390000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,2.5,71,390000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,2.5,71,390000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,2.5,71,385000,"Grand Champsec, 1950 Sion, VS",VS,"(46.2327569, 7.3880711)",clean
2022-12-21,unbekannt,4.5,119,1270000,"6900 Lugano, TI",TI,"(46.00985730153374, 8.952633225766872)",clean
2022-12-21,unbekannt,3.5,107,1150000,"6900 Lugano, TI",TI,"(46.00985730153374, 8.952633225766872)",clean
2022-12-21,unbekannt,4.5,131,1096800,"Via San Gottardo 81, 6900 Massagno, TI",TI,"(46.0100252, 8.9466265)",clean
2022-12-21,unbekannt,2.5,55,490000,"Summer Village 12, 6992 Vernate, TI",TI,"(45.9922475, 8.8879252)",clean
2022-12-21,unbekannt,6.5,271,5000000,"Lungolago Giuseppe Motta 42, 6815 Melide, TI",TI,"(45.9464063, 8.9394348)",clean
2022-12-21,unbekannt,2.5,59,320000,"Via Boscioro 10, 6995 Molinazzo di Monteggio, TI",TI,"(45.9937627, 8.8224713)",clean
2022-12-21,unbekannt,2.5,67,529285,"Via San Gottardo 81, 6900 Massagno, TI",TI,"(46.0100252, 8.9466265)",clean
2022-12-21,unbekannt,2.5,55,275000,"Via Boscioro 10, 6995 Molinazzo di Monteggio, TI",TI,"(45.9937627, 8.8224713)",clean
2022-12-21,unbekannt,5.5,0,1100000,"Auf Anfrage, 9240 Uzwil, SG",SG,"(None, None)",clean
2022-12-21,unbekannt,5.5,120,780000,"2013 Colombier NE, NE",NE,"(46.9660293, 6.8580707)",clean
2022-12-21,unbekannt,4.5,106,530650,"1955 Chamoson, VS",VS,"(46.20323676551899, 7.212383412303798)",clean
2022-12-21,unbekannt,5.5,143,580000,"1907 Saxon, VS",VS,"(46.14568773607306, 7.175871859715881)",clean
2022-12-21,unbekannt,2.5,120,545000,"1938 Champex-Lac, VS",VS,"(46.0305776, 7.1168165)",clean
2022-12-21,unbekannt,7.0,124,360000,"6945 Origlio, TI",TI,"(46.050634214285715, 8.945596585714284)",clean
2022-12-21,unbekannt,1.5,55,425000,"6622 Ronco sopra Ascona, TI",TI,"(46.14451433333333, 8.72747071111111)",clean
2022-12-21,unbekannt,3.5,91,610000,"1588 Cudrefin, VD",VD,"(46.953419209956714, 7.021145452958153)",clean
2022-12-21,unbekannt,4.5,161,1230000,"1588 Cudrefin, VD",VD,"(46.953419209956714, 7.021145452958153)",clean
2022-12-21,unbekannt,3.5,90,1200000,"Schwyzerstrasse 2, 5430 Wettingen, AG",AG,"(47.4611006, 8.3174347)",clean
2022-12-21,unbekannt,4.5,119,1600000,"Schwyzerstrasse 2, 5430 Wettingen, AG",AG,"(47.4611006, 8.3174347)",clean
2022-12-21,unbekannt,3.5,110,1300000,"6900 Massagno, TI",TI,"(46.0126998, 8.9443667)",clean
2022-12-21,unbekannt,4.5,88,280000,"3960 Sierre, VS",VS,"(46.29183980754392, 7.530003431588012)",clean
2022-12-21,unbekannt,5.5,149,970000,"Hültschern 2, 6204 Sempach, LU",LU,"(47.13301195, 8.195128423313061)",clean
2022-12-21,unbekannt,4.5,122,810000,"Hültschern 1, 6204 Sempach, LU",LU,"(47.13308575, 8.19568065025137)",clean
2022-12-21,unbekannt,7.0,200,1440000,"Hültschern 1, 6204 Sempach, LU",LU,"(47.13308575, 8.19568065025137)",clean
2022-12-21,unbekannt,3.5,106,720000,"Hültschern 3, 6204 Sempach, LU",LU,"(47.13282275, 8.195181596504602)",clean
2022-12-21,unbekannt,3.5,187,2200000,"1950 Sion, VS",VS,"(46.230390014467496, 7.357020468105118)",clean
2022-12-21,unbekannt,4.5,115,790000,"1958 Uvrier, VS",VS,"(46.2498087, 7.4164133)",clean
2022-12-21,unbekannt,2.5,62,590000,"Dorfstrasse 84, 3661 Uetendorf, BE",BE,"(46.7722431, 7.5778987)",clean
2022-12-21,unbekannt,4.0,130,780000,"Route de la Télécabine, 1997 Haute-Nendaz, VS",VS,"(46.1803992, 7.2947331)",clean
2022-12-21,unbekannt,5.5,201,1710000,"1820 Montreux, VD",VD,"(46.4311352006689, 6.915873086287625)",clean
2022-12-21,unbekannt,1.5,45,218000,"1958 Uvrier, VS",VS,"(46.2498087, 7.4164133)",clean
2022-12-21,unbekannt,4.5,183,2033000,"1950 Sion, VS",VS,"(46.230390014467496, 7.357020468105118)",clean
2022-12-21,unbekannt,4.5,203,1817000,"1950 Sion, VS",VS,"(46.230390014467496, 7.357020468105118)",clean
2022-12-21,unbekannt,4.5,193,2615000,"1950 Sion, VS",VS,"(46.230390014467496, 7.357020468105118)",clean
